model,qa_id,category,difficulty,answer_type,base_context_recall,cot_context_recall,base_exact_match,cot_exact_match,delta_exact_match,base_token_f1,cot_token_f1,delta_token_f1,base_rouge_l,cot_rouge_l,delta_rouge_l
deepseek-v3.1-thinking,vlrag-2507cdae37,single_hop,easy,extractive,0.0,0.0,0.0,0.0,0.0,0.30107526881720437,0.2903225806451613,-0.010752688172043057,0.15053763440860218,0.13978494623655913,-0.010752688172043057
deepseek-v3.1-thinking,vlrag-251ae43238,citation,easy,abstractive,0.0,0.0,0.0,0.0,0.0,0.8307692307692308,0.7179487179487178,-0.11282051282051297,0.8307692307692308,0.7179487179487178,-0.11282051282051297
deepseek-v3.1-thinking,vlrag-26cf0a6dc9,single_hop,medium,boolean,0.0,0.0,1.0,1.0,0.0,0.04081632653061225,0.047619047619047616,0.006802721088435368,0.04081632653061225,0.047619047619047616,0.006802721088435368
deepseek-v3.1-thinking,vlrag-2b5a595a2e,single_hop,easy,extractive,0.0,0.0,0.0,0.0,0.0,0.0625,0.15254237288135594,0.09004237288135594,0.0625,0.11864406779661016,0.05614406779661016
deepseek-v3.1-thinking,vlrag-2c4a964f3a,citation,easy,abstractive,0.0,0.0,0.0,0.0,0.0,0.5217391304347826,0.38181818181818183,-0.13992094861660076,0.5217391304347826,0.38181818181818183,-0.13992094861660076
deepseek-v3.1-thinking,vlrag-2d0a3eb6d9,single_hop,easy,extractive,1.0,1.0,0.0,0.0,0.0,0.3283582089552239,0.3283582089552239,0.0,0.208955223880597,0.208955223880597,0.0
deepseek-v3.1-thinking,vlrag-2d3ddbe901,single_hop,easy,boolean,1.0,1.0,1.0,1.0,0.0,0.042553191489361694,0.03571428571428572,-0.006838905775075975,0.042553191489361694,0.03571428571428572,-0.006838905775075975
deepseek-v3.1-thinking,vlrag-2d48e29519,single_hop,easy,extractive,0.0,0.0,0.0,0.0,0.0,0.12,0.0,-0.12,0.04000000000000001,0.0,-0.04000000000000001
deepseek-v3.1-thinking,vlrag-2d99689d30,legal_validity,medium,boolean,0.0,0.0,0.0,0.0,0.0,0.16666666666666669,0.16666666666666669,0.0,0.16666666666666669,0.16666666666666669,0.0
deepseek-v3.1-thinking,vlrag-2dea3f846e,single_hop,easy,boolean,0.0,0.0,1.0,1.0,0.0,0.03333333333333333,0.017699115044247787,-0.015634218289085546,0.03333333333333333,0.017699115044247787,-0.015634218289085546
deepseek-v3.1-thinking,vlrag-2e042d65c7,citation,easy,abstractive,0.0,0.0,0.0,0.0,0.0,0.044444444444444446,0.03846153846153846,-0.005982905982905989,0.044444444444444446,0.03846153846153846,-0.005982905982905989
deepseek-v3.1-thinking,vlrag-2fc29574e9,single_hop,easy,boolean,1.0,1.0,1.0,1.0,0.0,0.052631578947368425,0.05405405405405406,0.001422475106685632,0.052631578947368425,0.05405405405405406,0.001422475106685632
deepseek-v3.1-thinking,vlrag-2fc2ca8dd5,legal_validity,medium,abstractive,0.0,0.0,0.0,0.0,0.0,0.4366197183098592,0.32323232323232326,-0.11338739507753592,0.2676056338028169,0.1919191919191919,-0.07568644188362497
deepseek-v3.1-thinking,vlrag-34837c4024,legal_validity,easy,abstractive,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.15286624203821655,0.04175513092710545,0.1111111111111111,0.089171974522293,-0.021939136588818103
deepseek-v3.1-thinking,vlrag-3586e55420,citation,easy,abstractive,1.0,1.0,0.0,0.0,0.0,0.14285714285714285,0.15748031496062992,0.01462317210348707,0.14285714285714285,0.12598425196850394,-0.016872890888638914
deepseek-v3.1-thinking,vlrag-3776f0eb92,single_hop,medium,boolean,1.0,1.0,1.0,1.0,0.0,0.03278688524590164,0.02150537634408602,-0.011281508901815621,0.03278688524590164,0.02150537634408602,-0.011281508901815621
deepseek-v3.1-thinking,vlrag-39529deded,single_hop,easy,boolean,0.0,0.0,1.0,1.0,0.0,0.044444444444444446,0.06060606060606061,0.01616161616161616,0.044444444444444446,0.06060606060606061,0.01616161616161616
deepseek-v3.1-thinking,vlrag-395e4fa2e5,single_hop,medium,extractive,1.0,1.0,0.0,0.0,0.0,0.7,0.6666666666666667,-0.033333333333333215,0.5,0.6111111111111112,0.11111111111111116
deepseek-v3.1-thinking,vlrag-39ef775a9f,multi_hop,medium,abstractive,0.0,0.0,0.0,0.0,0.0,0.40816326530612235,0.37125748502994016,-0.03690578027618219,0.326530612244898,0.2754491017964072,-0.0510815104484908
deepseek-v3.1-thinking,vlrag-3c8aedd844,legal_validity,easy,boolean,0.0,0.0,1.0,1.0,0.0,0.02777777777777778,0.029411764705882353,0.0016339869281045728,0.02777777777777778,0.029411764705882353,0.0016339869281045728
deepseek-v3.1-thinking,vlrag-3e8c04ac9e,legal_validity,easy,boolean,0.0,0.0,1.0,1.0,0.0,0.04347826086956522,0.04081632653061225,-0.0026619343389529745,0.04347826086956522,0.04081632653061225,-0.0026619343389529745
deepseek-v3.1-thinking,vlrag-403cfe9c69,citation,easy,boolean,1.0,1.0,1.0,0.0,-1.0,0.027027027027027025,0.16666666666666669,0.13963963963963966,0.027027027027027025,0.16666666666666669,0.13963963963963966
deepseek-v3.1-thinking,vlrag-41eb00badb,citation,easy,abstractive,0.0,0.0,0.0,0.0,0.0,0.08791208791208789,0.10526315789473682,0.01735106998264893,0.08791208791208789,0.10526315789473682,0.01735106998264893
deepseek-v3.1-thinking,vlrag-430decb685,citation,easy,extractive,1.0,1.0,0.0,0.0,0.0,0.12790697674418605,0.12021857923497267,-0.007688397509213379,0.12790697674418605,0.12021857923497267,-0.007688397509213379
deepseek-v3.1-thinking,vlrag-4367175a6f,citation,easy,boolean,0.0,0.0,1.0,1.0,0.0,0.0392156862745098,0.0392156862745098,0.0,0.0392156862745098,0.0392156862745098,0.0
deepseek-v3.1-thinking,vlrag-436bb223b0,single_hop,easy,boolean,1.0,1.0,1.0,1.0,0.0,0.025974025974025976,0.02469135802469136,-0.0012826679493346156,0.025974025974025976,0.02469135802469136,-0.0012826679493346156
deepseek-v3.1-thinking,vlrag-45f4114900,multi_hop,medium,abstractive,0.0,0.0,0.0,0.0,0.0,0.13636363636363638,0.13888888888888887,0.002525252525252486,0.10389610389610389,0.10416666666666666,0.00027056277056276834
deepseek-v3.1-thinking,vlrag-46259cca4a,multi_hop,medium,boolean,0.5,0.5,1.0,1.0,0.0,0.018518518518518517,0.02150537634408602,0.0029868578255675023,0.018518518518518517,0.02150537634408602,0.0029868578255675023
deepseek-v3.1-thinking,vlrag-47d2ec76d2,single_hop,easy,abstractive,0.0,0.0,0.0,0.0,0.0,0.17616580310880828,0.15151515151515152,-0.02465065159365676,0.15544041450777202,0.13131313131313133,-0.024127283194640692
deepseek-v3.1-thinking,vlrag-47f0fd280d,single_hop,easy,abstractive,0.0,0.0,0.0,0.0,0.0,0.05970149253731344,0.058823529411764705,-0.0008779631255487336,0.02985074626865672,0.058823529411764705,0.028972783143107986
deepseek-v3.1-thinking,vlrag-487fa5b1e1,single_hop,easy,abstractive,0.0,0.0,0.0,0.0,0.0,0.1937984496124031,0.16556291390728478,-0.02823553570511833,0.1317829457364341,0.12582781456953643,-0.005955131166897665
deepseek-v3.1-thinking,vlrag-48b48f3cc4,legal_validity,easy,boolean,1.0,1.0,0.0,0.0,0.0,0.0625,0.044444444444444446,-0.018055555555555554,0.0625,0.044444444444444446,-0.018055555555555554
deepseek-v3.1-thinking,vlrag-4a041d41ee,citation,easy,abstractive,1.0,1.0,0.0,0.0,0.0,0.2150537634408602,0.21153846153846156,-0.0035153019023986265,0.2150537634408602,0.1923076923076923,-0.0227460711331679
deepseek-v3.1-thinking,vlrag-4a990c4e26,single_hop,easy,boolean,1.0,1.0,0.0,0.0,0.0,0.03225806451612903,0.0,-0.03225806451612903,0.03225806451612903,0.0,-0.03225806451612903
deepseek-v3.1-thinking,vlrag-4b392c0200,single_hop,easy,extractive,0.0,0.0,0.0,0.0,0.0,0.1597444089456869,0.13333333333333333,-0.026411075612353563,0.12779552715654952,0.09999999999999999,-0.027795527156549524
deepseek-v3.1-thinking,vlrag-4b65d1820b,multi_hop,medium,abstractive,0.0,0.0,0.0,0.0,0.0,0.2366863905325444,0.19306930693069307,-0.04361708360185132,0.15976331360946747,0.13366336633663367,-0.026099947272833796
deepseek-v3.1-thinking,vlrag-4bbe0a2986,citation,easy,boolean,0.0,0.0,0.0,0.0,0.0,0.020408163265306124,0.014814814814814815,-0.005593348450491309,0.020408163265306124,0.014814814814814815,-0.005593348450491309
deepseek-v3.1-thinking,vlrag-4c2202e5d8,citation,easy,abstractive,1.0,1.0,0.0,0.0,0.0,0.15706806282722513,0.1616161616161616,0.004548098788936472,0.15706806282722513,0.13131313131313133,-0.025754931514093804
deepseek-v3.1-thinking,vlrag-4c32915bdf,single_hop,medium,boolean,0.0,0.0,0.0,0.0,0.0,0.027027027027027025,0.02222222222222222,-0.0048048048048048055,0.027027027027027025,0.02222222222222222,-0.0048048048048048055
deepseek-v3.1-thinking,vlrag-4ca09b3024,single_hop,easy,boolean,0.0,0.0,0.0,0.0,0.0,0.05882352941176471,0.03076923076923077,-0.02805429864253394,0.05882352941176471,0.03076923076923077,-0.02805429864253394
deepseek-v3.1-thinking,vlrag-4d27996130,single_hop,easy,abstractive,1.0,1.0,0.0,0.0,0.0,0.5128205128205129,0.4,-0.11282051282051286,0.43589743589743596,0.3333333333333333,-0.10256410256410264
deepseek-v3.1-thinking,vlrag-4dd098a4de,single_hop,easy,extractive,0.0,0.0,0.0,0.0,0.0,0.10344827586206896,0.09836065573770492,-0.005087620124364048,0.10344827586206896,0.09836065573770492,-0.005087620124364048
deepseek-v3.1-thinking,vlrag-4df54f8510,legal_validity,medium,boolean,1.0,1.0,1.0,1.0,0.0,0.015151515151515152,0.013071895424836602,-0.0020796197266785502,0.015151515151515152,0.013071895424836602,-0.0020796197266785502
deepseek-v3.1-thinking,vlrag-4edb9c9ed4,citation,easy,abstractive,0.0,0.0,0.0,0.0,0.0,0.3093922651933701,0.3544303797468354,0.04503811455346529,0.287292817679558,0.2784810126582279,-0.00881180502133011
deepseek-v3.1-thinking,vlrag-4ee85f41f0,cross_document,medium,abstractive,0.5,0.5,0.0,0.0,0.0,0.4206008583690987,0.4126984126984127,-0.007902445670686042,0.38626609442060084,0.3253968253968254,-0.06086926902377543
deepseek-v3.1-thinking,vlrag-500483712d,single_hop,easy,abstractive,0.0,0.0,0.0,0.0,0.0,0.3076923076923077,0.3351351351351351,0.02744282744282739,0.23342175066312992,0.2810810810810811,0.04765933041795117
deepseek-v3.1-thinking,vlrag-5014e70c07,single_hop,easy,abstractive,1.0,1.0,0.0,0.0,0.0,0.8484848484848485,0.8399999999999999,-0.00848484848484865,0.8282828282828282,0.8399999999999999,0.011717171717171682
deepseek-v3.1-thinking,vlrag-50501fc46a,citation,easy,extractive,1.0,1.0,0.0,0.0,0.0,0.3278688524590164,0.3225806451612903,-0.005288207297726111,0.3278688524590164,0.3225806451612903,-0.005288207297726111
deepseek-v3.1-thinking,vlrag-5084d77826,legal_validity,medium,abstractive,1.0,1.0,0.0,0.0,0.0,0.42748091603053434,0.42857142857142855,0.0010905125408942062,0.33587786259541985,0.3116883116883117,-0.02418955090710817
deepseek-v3.1-thinking,vlrag-50e8199f0c,single_hop,easy,boolean,0.0,0.0,1.0,1.0,0.0,0.038461538461538464,0.03571428571428572,-0.0027472527472527444,0.038461538461538464,0.03571428571428572,-0.0027472527472527444
deepseek-v3.1-thinking,vlrag-51657210e8,single_hop,easy,abstractive,1.0,1.0,0.0,0.0,0.0,0.3448275862068966,0.41237113402061853,0.06754354781372196,0.3448275862068966,0.28865979381443296,-0.05616779239246361
deepseek-v3.1-thinking,vlrag-516dd29031,multi_hop,medium,abstractive,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0.3190184049079755,0.2983425414364641,-0.020675863471511402,0.25766871165644173,0.23204419889502761,-0.025624512761414114
deepseek-v3.1-thinking,vlrag-5199ca57cd,citation,easy,abstractive,1.0,1.0,0.0,0.0,0.0,0.2966507177033493,0.26119402985074625,-0.03545668785260303,0.1818181818181818,0.19402985074626866,0.012211668928086866
deepseek-v3.1-thinking,vlrag-519edd821a,citation,easy,abstractive,1.0,1.0,0.0,0.0,0.0,0.08695652173913043,0.08695652173913043,0.0,0.08695652173913043,0.08695652173913043,0.0
deepseek-v3.1-thinking,vlrag-5213eaed2b,citation,easy,abstractive,1.0,1.0,0.0,0.0,0.0,0.3880597014925373,0.31746031746031744,-0.07059938403221988,0.3880597014925373,0.2857142857142857,-0.10234541577825162
deepseek-v3.1-thinking,vlrag-556f219a82,single_hop,easy,extractive,0.0,0.0,0.0,0.0,0.0,0.1724137931034483,0.1724137931034483,0.0,0.1724137931034483,0.1724137931034483,0.0
deepseek-v3.1-thinking,vlrag-56ecd77824,single_hop,easy,abstractive,0.0,0.0,0.0,0.0,0.0,0.09999999999999999,0.09424083769633508,-0.005759162303664911,0.09999999999999999,0.08376963350785341,-0.016230366492146583
deepseek-v3.1-thinking,vlrag-5a28eaf0fb,single_hop,easy,abstractive,0.0,0.0,0.0,0.0,0.0,0.17073170731707318,0.14814814814814814,-0.022583559168925044,0.17073170731707318,0.14814814814814814,-0.022583559168925044
deepseek-v3.1-thinking,vlrag-5a492376bd,multi_hop,medium,boolean,0.5,0.5,1.0,1.0,0.0,0.047619047619047616,0.03636363636363636,-0.011255411255411255,0.047619047619047616,0.03636363636363636,-0.011255411255411255
deepseek-v3.1-thinking,vlrag-5b20bcd0a2,single_hop,easy,extractive,1.0,1.0,0.0,0.0,0.0,0.90625,0.90625,0.0,0.84375,0.90625,0.0625
deepseek-v3.1-thinking,vlrag-5c4a8dfb1a,citation,easy,boolean,0.0,0.0,1.0,1.0,0.0,0.02857142857142857,0.02197802197802198,-0.006593406593406591,0.02857142857142857,0.02197802197802198,-0.006593406593406591
deepseek-v3.1-thinking,vlrag-5c6a1b61fc,multi_hop,medium,boolean,1.0,1.0,1.0,1.0,0.0,0.042553191489361694,0.031746031746031744,-0.01080715974332995,0.042553191489361694,0.031746031746031744,-0.01080715974332995
deepseek-v3.1-thinking,vlrag-5ca3350cae,single_hop,medium,abstractive,0.0,0.0,0.0,0.0,0.0,0.28947368421052627,0.26900584795321636,-0.020467836257309913,0.25000000000000006,0.24561403508771928,-0.004385964912280771
deepseek-v3.1-thinking,vlrag-5cda1ff266,citation,easy,abstractive,0.0,0.0,0.0,0.0,0.0,0.45569620253164556,0.4223107569721115,-0.033385445559534044,0.25316455696202533,0.38247011952191234,0.129305562559887
deepseek-v3.1-thinking,vlrag-60b4a6b766,single_hop,medium,abstractive,0.0,0.0,0.0,0.0,0.0,0.17910447761194026,0.15625,-0.02285447761194026,0.13930348258706468,0.125,-0.014303482587064681
deepseek-v3.1-thinking,vlrag-61535eac04,citation,easy,abstractive,0.0,0.0,0.0,0.0,0.0,0.08121827411167512,0.08035714285714286,-0.0008611312545322575,0.07106598984771574,0.07142857142857142,0.0003625815808556837
deepseek-v3.1-thinking,vlrag-62073cb3a6,legal_validity,easy,extractive,1.0,1.0,0.0,0.0,0.0,0.8656716417910447,0.9268292682926829,0.06115762650163814,0.8656716417910447,0.9268292682926829,0.06115762650163814
deepseek-v3.1-thinking,vlrag-63a7d1a7cf,citation,easy,extractive,0.0,0.0,0.0,0.0,0.0,0.025641025641025644,0.03883495145631068,0.01319392581528504,0.025641025641025644,0.03883495145631068,0.01319392581528504
deepseek-v3.1-thinking,vlrag-643e0fe13b,single_hop,medium,abstractive,0.0,0.0,0.0,0.0,0.0,0.05263157894736842,0.05263157894736842,0.0,0.05263157894736842,0.05263157894736842,0.0
deepseek-v3.1-thinking,vlrag-6509bb01ad,single_hop,easy,extractive,1.0,1.0,0.0,0.0,0.0,0.11267605633802817,0.19999999999999998,0.08732394366197181,0.11267605633802817,0.19999999999999998,0.08732394366197181
deepseek-v3.1-thinking,vlrag-65515d6803,single_hop,easy,boolean,1.0,1.0,1.0,1.0,0.0,0.02985074626865672,0.03125,0.0013992537313432807,0.02985074626865672,0.03125,0.0013992537313432807
deepseek-v3.1-thinking,vlrag-65539bbc64,single_hop,easy,abstractive,1.0,1.0,0.0,0.0,0.0,0.338235294117647,0.40316205533596833,0.0649267612183213,0.23529411764705885,0.3557312252964427,0.12043710764938384
deepseek-v3.1-thinking,vlrag-667a015ee4,citation,easy,abstractive,1.0,1.0,0.0,0.0,0.0,0.3550295857988166,0.3846153846153846,0.029585798816567976,0.28402366863905326,0.30769230769230765,0.023668639053254392
deepseek-v3.1-thinking,vlrag-676ad4aad5,single_hop,medium,abstractive,0.0,0.0,0.0,0.0,0.0,0.2018348623853211,0.12716763005780346,-0.07466723232751765,0.1651376146788991,0.12716763005780346,-0.03796998462109563
deepseek-v3.1-thinking,vlrag-6884f64ffe,single_hop,easy,extractive,1.0,1.0,0.0,0.0,0.0,0.9836065573770492,0.9836065573770492,0.0,0.9836065573770492,0.9836065573770492,0.0
deepseek-v3.1-thinking,vlrag-68c0b49fd7,legal_validity,easy,abstractive,0.0,0.0,0.0,0.0,0.0,0.0,0.14444444444444443,0.14444444444444443,0.0,0.12222222222222222,0.12222222222222222
deepseek-v3.1-thinking,vlrag-68ec3438a7,single_hop,medium,abstractive,1.0,1.0,0.0,0.0,0.0,0.07547169811320754,0.22695035460992907,0.15147865649672154,0.07547169811320754,0.18439716312056734,0.10892546500735979
deepseek-v3.1-thinking,vlrag-690e673596,single_hop,easy,boolean,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
deepseek-v3.1-thinking,vlrag-6972ddd02a,single_hop,easy,abstractive,1.0,1.0,0.0,0.0,0.0,0.22093023255813954,0.168141592920354,-0.052788639637785545,0.12790697674418605,0.10619469026548671,-0.02171228647869934
deepseek-v3.1-thinking,vlrag-69965240a8,citation,easy,extractive,0.0,0.0,0.0,0.0,0.0,0.19718309859154928,0.22580645161290322,0.028623353021353937,0.19718309859154928,0.22580645161290322,0.028623353021353937
deepseek-v3.1-thinking,vlrag-69dbbcd3df,citation,easy,abstractive,1.0,1.0,0.0,0.0,0.0,0.46875,0.3125,-0.15625,0.421875,0.29166666666666663,-0.13020833333333337
deepseek-v3.1-thinking,vlrag-6a345299b8,single_hop,easy,abstractive,0.0,0.0,0.0,0.0,0.0,0.13142857142857142,0.1068702290076336,-0.024558342420937823,0.10857142857142858,0.08142493638676844,-0.027146492184660143
deepseek-v3.1-thinking,vlrag-6b504cea3c,citation,easy,abstractive,1.0,1.0,0.0,0.0,0.0,0.23943661971830985,0.18072289156626506,-0.058713728152044786,0.21126760563380279,0.18072289156626506,-0.030544714067537726
deepseek-v3.1-thinking,vlrag-6bfe090dff,legal_validity,medium,abstractive,1.0,1.0,0.0,0.0,0.0,0.19858156028368792,0.1951219512195122,-0.0034596090641757227,0.14184397163120566,0.1951219512195122,0.053277979588306545
deepseek-v3.1-thinking,vlrag-6ca20a6a4f,single_hop,medium,abstractive,1.0,1.0,0.0,0.0,0.0,0.3508771929824561,0.22988505747126434,-0.12099213551119178,0.3508771929824561,0.22988505747126434,-0.12099213551119178
deepseek-v3.1-thinking,vlrag-6ccf049f50,legal_validity,easy,boolean,0.0,0.0,0.0,0.0,0.0,0.16666666666666669,0.16666666666666669,0.0,0.16666666666666669,0.16666666666666669,0.0
deepseek-v3.1-thinking,vlrag-6dfcc4c773,citation,easy,extractive,1.0,1.0,0.0,0.0,0.0,0.15384615384615385,0.1904761904761905,0.03663003663003664,0.13986013986013984,0.15873015873015872,0.01887001887001888
deepseek-v3.1-thinking,vlrag-6e1947eae3,single_hop,easy,abstractive,0.0,0.0,0.0,0.0,0.0,0.15238095238095237,0.10033444816053512,-0.05204650422041725,0.10476190476190476,0.08695652173913045,-0.017805383022774318
deepseek-v3.1-thinking,vlrag-6e1f48be0b,citation,easy,abstractive,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.17094017094017092,0.05982905982905981,0.05555555555555555,0.11965811965811966,0.06410256410256411
deepseek-v3.1-thinking,vlrag-6f3e1c1e6d,single_hop,easy,boolean,1.0,1.0,1.0,1.0,0.0,0.038461538461538464,0.037037037037037035,-0.0014245014245014287,0.038461538461538464,0.037037037037037035,-0.0014245014245014287
deepseek-v3.1-thinking,vlrag-6f59bbf161,single_hop,easy,boolean,1.0,1.0,1.0,1.0,0.0,0.052631578947368425,0.03225806451612903,-0.020373514431239394,0.052631578947368425,0.03225806451612903,-0.020373514431239394
deepseek-v3.1-thinking,vlrag-6f87c95c3a,single_hop,easy,abstractive,0.0,0.0,0.0,0.0,0.0,0.27777777777777773,0.2206896551724138,-0.057088122605363945,0.27777777777777773,0.20689655172413793,-0.0708812260536398
deepseek-v3.1-thinking,vlrag-706fa99ba1,single_hop,easy,boolean,0.0,0.0,1.0,1.0,0.0,0.03125,0.015873015873015872,-0.015376984126984128,0.03125,0.015873015873015872,-0.015376984126984128
deepseek-v3.1-thinking,vlrag-75836911c3,citation,easy,extractive,0.0,0.0,0.0,0.0,0.0,0.07722007722007722,0.12121212121212122,0.043992043992044,0.06177606177606177,0.06926406926406926,0.0074880074880074934
deepseek-v3.1-thinking,vlrag-759db6ffda,citation,easy,abstractive,1.0,1.0,0.0,0.0,0.0,0.1254612546125461,0.13571428571428573,0.01025303110173964,0.10332103321033212,0.10714285714285714,0.0038218239325250175
deepseek-v3.1-thinking,vlrag-75d42961cb,citation,easy,abstractive,1.0,1.0,0.0,0.0,0.0,0.05555555555555555,0.05555555555555555,0.0,0.05555555555555555,0.05555555555555555,0.0
deepseek-v3.1-thinking,vlrag-778533a41c,citation,easy,boolean,1.0,1.0,1.0,0.0,-1.0,0.02985074626865672,0.0,-0.02985074626865672,0.02985074626865672,0.0,-0.02985074626865672
deepseek-v3.1-thinking,vlrag-77991beb60,single_hop,medium,abstractive,0.0,0.0,0.0,0.0,0.0,0.22222222222222227,0.1348314606741573,-0.08739076154806497,0.11522633744855967,0.10486891385767791,-0.010357423590881765
deepseek-v3.1-thinking,vlrag-77f787f8c6,citation,easy,extractive,1.0,1.0,0.0,0.0,0.0,0.10526315789473684,0.12820512820512822,0.022941970310391385,0.08421052631578947,0.10256410256410256,0.01835357624831309
deepseek-v3.1-thinking,vlrag-796eb8f064,citation,easy,boolean,1.0,1.0,0.0,0.0,0.0,0.16666666666666669,0.16666666666666669,0.0,0.16666666666666669,0.16666666666666669,0.0
deepseek-v3.1-thinking,vlrag-7a875999b1,single_hop,easy,boolean,1.0,1.0,0.0,0.0,0.0,0.0,0.02173913043478261,0.02173913043478261,0.0,0.02173913043478261,0.02173913043478261
deepseek-v3.1-thinking,vlrag-7b5c94943d,single_hop,easy,extractive,0.0,0.0,0.0,0.0,0.0,0.6666666666666667,0.5384615384615384,-0.1282051282051283,0.3958333333333333,0.3269230769230769,-0.06891025641025639
deepseek-v3.1-thinking,vlrag-7bd0cf9e12,citation,easy,abstractive,0.0,0.0,0.0,0.0,0.0,0.2542372881355932,0.18181818181818182,-0.07241910631741139,0.2542372881355932,0.13986013986013984,-0.11437714827545337
deepseek-v3.1-thinking,vlrag-7dfba1ade4,multi_hop,medium,abstractive,0.0,0.0,0.0,0.0,0.0,0.24148606811145512,0.20786516853932582,-0.0336208995721293,0.1609907120743034,0.12921348314606743,-0.03177722892823598
